"Relative Time (Process)","qwen3vl_rl - system/gpu.0.memoryAllocated","qwen3vl_rl - system/gpu.0.memoryAllocated__MIN","qwen3vl_rl - system/gpu.0.memoryAllocated__MAX"
"4725.487170624","35.43906864968918","35.43906864968918","35.43906864968918"
"4740.487495226","35.43906864968918","35.43906864968918","35.43906864968918"
"4755.487191417","35.43906864968918","35.43906864968918","35.43906864968918"
"4770.489143863","35.43906864968918","35.43906864968918","35.43906864968918"
"4785.487994953","35.43906864968918","35.43906864968918","35.43906864968918"
"4800.487880499","35.43906864968918","35.43906864968918","35.43906864968918"
"4815.488079823","35.43906864968918","35.43906864968918","35.43906864968918"
"4830.487207856","35.43906864968918","35.43906864968918","35.43906864968918"
"4845.487962164","35.43906864968918","35.43906864968918","35.43906864968918"
"4860.488830436","35.43906864968918","35.43906864968918","35.43906864968918"
"4875.498433475","35.43906864968918","35.43906864968918","35.43906864968918"
"4890.487271479","35.43906864968918","35.43906864968918","35.43906864968918"
"4905.487717804","35.43906864968918","35.43906864968918","35.43906864968918"
"4920.487354168","35.43906864968918","35.43906864968918","35.43906864968918"
"4935.488710738","35.43906864968918","35.43906864968918","35.43906864968918"
"4950.487336393","35.43906864968918","35.43906864968918","35.43906864968918"
"4965.49152396","35.43906864968918","35.43906864968918","35.43906864968918"
"4980.48804681","35.43906864968918","35.43906864968918","35.43906864968918"
"4995.489029743","35.43906864968918","35.43906864968918","35.43906864968918"
"5010.488205953","35.43906864968918","35.43906864968918","35.43906864968918"
"5025.487558261","35.44152086219792","35.44152086219792","35.44152086219792"
"5040.488293615","35.44152086219792","35.44152086219792","35.44152086219792"
"5055.487296904","35.44152086219792","35.44152086219792","35.44152086219792"
"5070.48792397","35.44152086219792","35.44152086219792","35.44152086219792"
"5085.487252877","35.44152086219792","35.44152086219792","35.44152086219792"
"5100.487811363","35.44152086219792","35.44152086219792","35.44152086219792"
"5115.488158313","35.44152086219792","35.44152086219792","35.44152086219792"
"5130.488053388","35.44152086219792","35.44152086219792","35.44152086219792"
"5145.487859676","35.44152086219792","35.44152086219792","35.44152086219792"
"5160.487251404","35.44152086219792","35.44152086219792","35.44152086219792"
"5175.487247952","35.44152086219792","35.44152086219792","35.44152086219792"
"5190.487946095","35.44152086219792","35.44152086219792","35.44152086219792"
"5205.487387089","35.44152086219792","35.44152086219792","35.44152086219792"
"5220.487937213","35.44152086219792","35.44152086219792","35.44152086219792"
"5235.487384625","35.44152086219792","35.44152086219792","35.44152086219792"
"5250.489068321","35.44152086219792","35.44152086219792","35.44152086219792"
"5265.487445885","35.44152086219792","35.44152086219792","35.44152086219792"
"5280.487774405","35.44152086219792","35.44152086219792","35.44152086219792"
"5295.487445801","35.44152086219792","35.44152086219792","35.44152086219792"
"5310.489043164","35.44152086219792","35.44152086219792","35.44152086219792"
"5325.488047793","35.44152086219792","35.44152086219792","35.44152086219792"
"5340.488078253","35.44152086219792","35.44152086219792","35.44152086219792"
"5355.488366756","35.44152086219792","35.44152086219792","35.44152086219792"
"5370.48781092","35.44152086219792","35.44152086219792","35.44152086219792"
"5385.488154685","35.44152086219792","35.44152086219792","35.44152086219792"
"5400.487954404","35.44152086219792","35.44152086219792","35.44152086219792"
"5415.487848303","35.44152086219792","35.44152086219792","35.44152086219792"
"5430.487330343","35.44152086219792","35.44152086219792","35.44152086219792"
"5445.488783938","35.44152086219792","35.44152086219792","35.44152086219792"
"5460.488507788","35.44152086219792","35.44152086219792","35.44152086219792"
"5475.487975199","35.44152086219792","35.44152086219792","35.44152086219792"
"5490.488364071","35.44152086219792","35.44152086219792","35.44152086219792"
"5505.487957734","35.44152086219792","35.44152086219792","35.44152086219792"
"5520.487587886","35.44152086219792","35.44152086219792","35.44152086219792"
"5535.487925413","35.44152086219792","35.44152086219792","35.44152086219792"
"5550.487470236","35.44152086219792","35.44152086219792","35.44152086219792"
"5565.487466655","35.44152086219792","35.44152086219792","35.44152086219792"
"5580.487787144","35.44152086219792","35.44152086219792","35.44152086219792"
"5595.488080351","35.44152086219792","35.44152086219792","35.44152086219792"
"5610.487729605","35.44152086219792","35.44152086219792","35.44152086219792"
"5625.487322307","35.44152086219792","35.44152086219792","35.44152086219792"
"5640.487698553","35.44152086219792","35.44152086219792","35.44152086219792"
"5655.487836582","35.44152086219792","35.44152086219792","35.44152086219792"
"5670.487935111","35.44152086219792","35.44152086219792","35.44152086219792"
"5685.487966101","35.44152086219792","35.44152086219792","35.44152086219792"
"5700.487413684","35.44152086219792","35.44152086219792","35.44152086219792"
"5715.487644696","35.44152086219792","35.44152086219792","35.44152086219792"
"5730.488278726","35.44152086219792","35.44152086219792","35.44152086219792"
"5745.487261609","35.44152086219792","35.44152086219792","35.44152086219792"
"5760.487938785","35.44152086219792","35.44152086219792","35.44152086219792"
"5775.4881283","35.44152086219792","35.44152086219792","35.44152086219792"
"5790.487232763","35.44152086219792","35.44152086219792","35.44152086219792"
"5805.488991695","35.44152086219792","35.44152086219792","35.44152086219792"
"5820.48785976","35.44152086219792","35.44152086219792","35.44152086219792"
"5835.487882753","35.44152086219792","35.44152086219792","35.44152086219792"
"5850.489320828","35.44152086219792","35.44152086219792","35.44152086219792"
"5865.488089659","35.44152086219792","35.44152086219792","35.44152086219792"
"5880.487523268","35.44152086219792","35.44152086219792","35.44152086219792"
"5895.487204558","35.44152086219792","35.44152086219792","35.44152086219792"
"5910.487321344","35.44152086219792","35.44152086219792","35.44152086219792"
"5925.487495987","35.44152086219792","35.44152086219792","35.44152086219792"
"5940.48789217","35.44152086219792","35.44152086219792","35.44152086219792"
"5955.488875127","35.44152086219792","35.44152086219792","35.44152086219792"
"5970.487780148","35.44152086219792","35.44152086219792","35.44152086219792"
"5985.487987408","35.44152086219792","35.44152086219792","35.44152086219792"
"6000.48797504","35.44152086219792","35.44152086219792","35.44152086219792"
"6015.487190733","35.44152086219792","35.44152086219792","35.44152086219792"
"6030.487950635","35.44152086219792","35.44152086219792","35.44152086219792"
"6045.488064304","35.44152086219792","35.44152086219792","35.44152086219792"
"6060.487926334","35.44152086219792","35.44152086219792","35.44152086219792"
"6075.487428401","35.44152086219792","35.44152086219792","35.44152086219792"
"6090.487456876","35.44152086219792","35.44152086219792","35.44152086219792"
"6105.48803841","35.44152086219792","35.44152086219792","35.44152086219792"
"6120.489297304","35.44152086219792","35.44152086219792","35.44152086219792"
"6135.487614183","35.44152086219792","35.44152086219792","35.44152086219792"
"6150.487769396","35.44152086219792","35.44152086219792","35.44152086219792"
"6165.487456926","35.44152086219792","35.44152086219792","35.44152086219792"
"6180.487913568","35.44152086219792","35.44152086219792","35.44152086219792"
"6195.487863545","35.44152086219792","35.44152086219792","35.44152086219792"
"6210.488101582","35.44152086219792","35.44152086219792","35.44152086219792"
"6225.488688125","35.44152086219792","35.44152086219792","35.44152086219792"
"6240.487960818","35.44152086219792","35.44152086219792","35.44152086219792"
"6255.487888596","35.44152086219792","35.44152086219792","35.44152086219792"
"6270.488934644","35.44152086219792","35.44152086219792","35.44152086219792"
"6285.487890127","35.44152086219792","35.44152086219792","35.44152086219792"
"6300.487428134","35.44152086219792","35.44152086219792","35.44152086219792"
"6315.488604287","35.44152086219792","35.44152086219792","35.44152086219792"
"6330.487544049","35.44152086219792","35.44152086219792","35.44152086219792"
"6345.487885571","35.44152086219792","35.44152086219792","35.44152086219792"
"6360.487949071","35.44152086219792","35.44152086219792","35.44152086219792"
"6375.487979992","35.44152086219792","35.44152086219792","35.44152086219792"
"6390.487499656","35.44152086219792","35.44152086219792","35.44152086219792"
"6405.487523413","35.44152086219792","35.44152086219792","35.44152086219792"
"6420.487394968","35.44152086219792","35.44152086219792","35.44152086219792"
"6435.488054577","35.44152086219792","35.44152086219792","35.44152086219792"
"6450.487322629","35.44152086219792","35.44152086219792","35.44152086219792"
"6465.487237893","35.44152086219792","35.44152086219792","35.44152086219792"
"6480.487531929","35.44152086219792","35.44152086219792","35.44152086219792"
"6495.488816327","35.44152086219792","35.44152086219792","35.44152086219792"
"6510.488086083","35.44152086219792","35.44152086219792","35.44152086219792"
"6525.487818414","35.44152086219792","35.44152086219792","35.44152086219792"
"6540.487650385","35.44152086219792","35.44152086219792","35.44152086219792"
"6555.48763436","35.44152086219792","35.44152086219792","35.44152086219792"
"6570.487872582","35.44152086219792","35.44152086219792","35.44152086219792"
"6585.487502259","35.44152086219792","35.44152086219792","35.44152086219792"
"6600.48761875","35.44152086219792","35.44152086219792","35.44152086219792"
"6615.488046174","35.44152086219792","35.44152086219792","35.44152086219792"
"6630.487634755","35.44152086219792","35.44152086219792","35.44152086219792"
"6645.487154017","35.44152086219792","35.44152086219792","35.44152086219792"
"6660.487888796","35.44152086219792","35.44152086219792","35.44152086219792"
"6675.487939418","35.44152086219792","35.44152086219792","35.44152086219792"
"6690.487759397","35.44152086219792","35.44152086219792","35.44152086219792"
"6705.48795737","35.44152086219792","35.44152086219792","35.44152086219792"
"6720.487954145","35.44152086219792","35.44152086219792","35.44152086219792"
"6735.487165848","35.44152086219792","35.44152086219792","35.44152086219792"
"6750.488641885","35.44152086219792","35.44152086219792","35.44152086219792"
"6765.487563934","30.24528255618632","30.24528255618632","30.24528255618632"
"6780.487745052","34.30614647065315","34.30614647065315","34.30614647065315"
"6795.487862762","34.30614647065315","34.30614647065315","34.30614647065315"
"6810.488275236","34.30614647065315","34.30614647065315","34.30614647065315"
"6825.487758607","34.30614647065315","34.30614647065315","34.30614647065315"
"6840.488960335","34.30614647065315","34.30614647065315","34.30614647065315"
"6855.48893752","34.30859868316188","34.30859868316188","34.30859868316188"
"6870.488079956","34.30859868316188","34.30859868316188","34.30859868316188"
"6885.48892755","34.67643055947228","34.67643055947228","34.67643055947228"
"6900.487926219","34.67643055947228","34.67643055947228","34.67643055947228"
"6915.487517723","34.67643055947228","34.67643055947228","34.67643055947228"
"6930.487827216","34.67643055947228","34.67643055947228","34.67643055947228"
"6945.488073561","34.67643055947228","34.67643055947228","34.67643055947228"
"6960.487436962","34.67643055947228","34.67643055947228","34.67643055947228"
"6975.48719494","34.67643055947228","34.67643055947228","34.67643055947228"
"6990.487164537","34.67643055947228","34.67643055947228","34.67643055947228"
"7005.487793249","34.67643055947228","34.67643055947228","34.67643055947228"
"7020.487721216","34.67643055947228","34.67643055947228","34.67643055947228"
"7035.488159789","34.67643055947228","34.67643055947228","34.67643055947228"
"7050.487669941","34.67643055947228","34.67643055947228","34.67643055947228"
"7065.487724763","34.67643055947228","34.67643055947228","34.67643055947228"
"7080.487303548","34.67643055947228","34.67643055947228","34.67643055947228"
"7095.487919614","34.67643055947228","34.67643055947228","34.67643055947228"
"7110.487780281","34.67643055947228","34.67643055947228","34.67643055947228"
"7125.48811128","34.67643055947228","34.67643055947228","34.67643055947228"
"7140.487745974","34.678882771981016","34.678882771981016","34.678882771981016"
"7155.57522622","34.678882771981016","34.678882771981016","34.678882771981016"
"7170.488085295","34.678882771981016","34.678882771981016","34.678882771981016"
"7185.487978379","34.678882771981016","34.678882771981016","34.678882771981016"
"7200.504418485","34.678882771981016","34.678882771981016","34.678882771981016"
"7215.488107245","34.678882771981016","34.678882771981016","34.678882771981016"
"7230.552188524","35.09575889846614","35.09575889846614","35.09575889846614"
"7245.576412385","35.09575889846614","35.09575889846614","35.09575889846614"
"7260.674394867","35.09575889846614","35.09575889846614","35.09575889846614"
"7275.656855734","35.09575889846614","35.09575889846614","35.09575889846614"
"7290.629088138","35.09575889846614","35.09575889846614","35.09575889846614"
"7305.771857668","35.09575889846614","35.09575889846614","35.09575889846614"
"7320.647739266","35.09575889846614","35.09575889846614","35.09575889846614"
"7335.571272793","35.09575889846614","35.09575889846614","35.09575889846614"
"7350.487376964","35.09575889846614","35.09575889846614","35.09575889846614"
"7365.489064097","35.09575889846614","35.09575889846614","35.09575889846614"
"7380.487411786","35.09575889846614","35.09575889846614","35.09575889846614"
"7396.182800732","35.09575889846614","35.09575889846614","35.09575889846614"
"7410.488719206","35.09575889846614","35.09575889846614","35.09575889846614"
"7425.488001348","35.09575889846614","35.09575889846614","35.09575889846614"
"7440.487530024","35.1202810235535","35.1202810235535","35.1202810235535"
"7455.488034419","35.1202810235535","35.1202810235535","35.1202810235535"
"7470.487720173","35.1202810235535","35.1202810235535","35.1202810235535"
"7485.487312996","35.1202810235535","35.1202810235535","35.1202810235535"
"7500.675077368","35.1202810235535","35.1202810235535","35.1202810235535"
"7515.566609809","35.1202810235535","35.1202810235535","35.1202810235535"
"7530.57174794","35.1202810235535","35.1202810235535","35.1202810235535"
"7545.561280716","35.1202810235535","35.1202810235535","35.1202810235535"
"7560.611143909","35.1202810235535","35.1202810235535","35.1202810235535"
"7575.612890052","35.1202810235535","35.1202810235535","35.1202810235535"
"7590.814654754","35.1202810235535","35.1202810235535","35.1202810235535"
"7605.555876627","35.1202810235535","35.1202810235535","35.1202810235535"
"7620.487957893","35.1202810235535","35.1202810235535","35.1202810235535"
"7635.487813584","35.1202810235535","35.1202810235535","35.1202810235535"
"7650.487482134","35.1202810235535","35.1202810235535","35.1202810235535"
"7665.488470003","35.1202810235535","35.1202810235535","35.1202810235535"
"7680.487715288","35.1202810235535","35.1202810235535","35.1202810235535"
"7695.487879573","35.1202810235535","35.1202810235535","35.1202810235535"
"7710.487332468","35.1202810235535","35.1202810235535","35.1202810235535"
"7725.487964872","35.1202810235535","35.1202810235535","35.1202810235535"
"7740.488061711","35.1202810235535","35.1202810235535","35.1202810235535"
"7755.487768593","35.1202810235535","35.1202810235535","35.1202810235535"
"7770.48725015","35.1202810235535","35.1202810235535","35.1202810235535"
"7785.48789221","35.1202810235535","35.1202810235535","35.1202810235535"
"7800.488049133","35.1202810235535","35.1202810235535","35.1202810235535"
"7815.488126998","35.1202810235535","35.1202810235535","35.1202810235535"
"7830.571212224","35.1202810235535","35.1202810235535","35.1202810235535"
"7845.730381929","35.1202810235535","35.1202810235535","35.1202810235535"
"7860.741951434","35.6107235253007","35.6107235253007","35.6107235253007"
"7875.585881718","35.6107235253007","35.6107235253007","35.6107235253007"
"7890.567905898","35.6107235253007","35.6107235253007","35.6107235253007"
"7905.487795988","35.6107235253007","35.6107235253007","35.6107235253007"
"7920.507518657","35.6107235253007","35.6107235253007","35.6107235253007"
"7935.487978089","35.6107235253007","35.6107235253007","35.6107235253007"
"7950.487217619","35.6107235253007","35.6107235253007","35.6107235253007"
"7965.488052955","35.6107235253007","35.6107235253007","35.6107235253007"
"7980.487582702","35.6107235253007","35.6107235253007","35.6107235253007"
"7995.489214751","35.6107235253007","35.6107235253007","35.6107235253007"
"8010.487145972","35.6107235253007","35.6107235253007","35.6107235253007"
"8025.48762879","35.6107235253007","35.6107235253007","35.6107235253007"
"8040.488046345","35.6107235253007","35.6107235253007","35.6107235253007"
"8055.62118675","35.6107235253007","35.6107235253007","35.6107235253007"
"8070.574777964","35.6107235253007","35.6107235253007","35.6107235253007"
"8085.586241795","35.6107235253007","35.6107235253007","35.6107235253007"
"8100.577021401","35.6107235253007","35.6107235253007","35.6107235253007"
"8115.558029862","35.6107235253007","35.6107235253007","35.6107235253007"
"8130.539958434","35.6107235253007","35.6107235253007","35.6107235253007"
"8145.487216335","35.6107235253007","35.6107235253007","35.6107235253007"
"8160.487766943","35.6107235253007","35.6107235253007","35.6107235253007"
"8175.488629567","35.6107235253007","35.6107235253007","35.6107235253007"
"8190.487511448","35.6107235253007","35.6107235253007","35.6107235253007"
"8205.487884206","35.6107235253007","35.6107235253007","35.6107235253007"
"8220.488043227","35.6107235253007","35.6107235253007","35.6107235253007"
"8235.487230855","35.6107235253007","35.6107235253007","35.6107235253007"
"8250.487979591","35.6107235253007","35.6107235253007","35.6107235253007"
"8265.488752708","35.6107235253007","35.6107235253007","35.6107235253007"
"8280.487863225","35.6107235253007","35.6107235253007","35.6107235253007"
"8295.489083566","35.6107235253007","35.6107235253007","35.6107235253007"
"8310.487953846","35.6107235253007","35.6107235253007","35.6107235253007"
"8325.487825528","35.6107235253007","35.6107235253007","35.6107235253007"
"8340.487491382","35.6107235253007","35.6107235253007","35.6107235253007"
"8355.487565522","35.6107235253007","35.6107235253007","35.6107235253007"
"8370.487235186","35.6107235253007","35.6107235253007","35.6107235253007"
"8385.487954451","35.6107235253007","35.6107235253007","35.6107235253007"
"8400.487704394","35.6107235253007","35.6107235253007","35.6107235253007"
"8415.488106339","35.6107235253007","35.6107235253007","35.6107235253007"
"8430.488537799","35.6107235253007","35.6107235253007","35.6107235253007"
"8445.488072336","35.6107235253007","35.6107235253007","35.6107235253007"
"8460.488039049","35.6107235253007","35.6107235253007","35.6107235253007"
"8475.487564337","35.6107235253007","35.6107235253007","35.6107235253007"
"8490.487906717","35.6107235253007","35.6107235253007","35.6107235253007"
"8505.487222366","35.6107235253007","35.6107235253007","35.6107235253007"
"8520.487995453","35.6107235253007","35.6107235253007","35.6107235253007"
"8535.487743377","35.6107235253007","35.6107235253007","35.6107235253007"
"8550.487447713","35.6107235253007","35.6107235253007","35.6107235253007"
"8565.487260567","35.6107235253007","35.6107235253007","35.6107235253007"
"8580.48725768","35.6107235253007","35.6107235253007","35.6107235253007"
"8595.488023626","35.6107235253007","35.6107235253007","35.6107235253007"
"8610.487606782","35.6107235253007","35.6107235253007","35.6107235253007"
"8625.487619554","35.6107235253007","35.6107235253007","35.6107235253007"
"8640.488105952","35.6107235253007","35.6107235253007","35.6107235253007"
"8655.487904747","35.6107235253007","35.6107235253007","35.6107235253007"
"8670.487265247","35.6107235253007","35.6107235253007","35.6107235253007"
"8685.488077238","35.6107235253007","35.6107235253007","35.6107235253007"
"8700.48752828","35.6107235253007","35.6107235253007","35.6107235253007"
"8715.487963443","35.6107235253007","35.6107235253007","35.6107235253007"
"8730.488165279","35.6107235253007","35.6107235253007","35.6107235253007"
"8745.487744727","35.6107235253007","35.6107235253007","35.6107235253007"
"8760.487208893","35.6107235253007","35.6107235253007","35.6107235253007"
"8775.4877413","35.6107235253007","35.6107235253007","35.6107235253007"
"8790.488415955","35.6107235253007","35.6107235253007","35.6107235253007"
"8805.487223797","35.6107235253007","35.6107235253007","35.6107235253007"
"8820.487952792","35.6107235253007","35.6107235253007","35.6107235253007"
"8835.487321379","35.6107235253007","35.6107235253007","35.6107235253007"
"8850.487948035","35.6107235253007","35.6107235253007","35.6107235253007"
"8865.487677898","35.6107235253007","35.6107235253007","35.6107235253007"
"8880.487611011","35.6107235253007","35.6107235253007","35.6107235253007"
"8895.488055808","35.6107235253007","35.6107235253007","35.6107235253007"
"8910.487701073","35.6107235253007","35.6107235253007","35.6107235253007"
"8925.487158665","35.6107235253007","35.6107235253007","35.6107235253007"
"8940.487876444","35.6107235253007","35.6107235253007","35.6107235253007"
"8955.487620172","35.6107235253007","35.6107235253007","35.6107235253007"
"8970.487590058","35.6107235253007","35.6107235253007","35.6107235253007"
"8985.488006178","35.6107235253007","35.6107235253007","35.6107235253007"
"9000.48739189","35.6107235253007","35.6107235253007","35.6107235253007"
"9015.487172276","35.6107235253007","35.6107235253007","35.6107235253007"
"9030.487741212","35.6107235253007","35.6107235253007","35.6107235253007"
"9045.487652529","35.6107235253007","35.6107235253007","35.6107235253007"
"9060.487506122","35.6107235253007","35.6107235253007","35.6107235253007"
"9075.487929881","35.6107235253007","35.6107235253007","35.6107235253007"
"9090.487668885","35.6107235253007","35.6107235253007","35.6107235253007"
"9105.487957805","35.6107235253007","35.6107235253007","35.6107235253007"
"9120.487304245","35.6107235253007","35.6107235253007","35.6107235253007"
"9135.487716155","35.6107235253007","35.6107235253007","35.6107235253007"
"9150.487647451","35.6107235253007","35.6107235253007","35.6107235253007"
"9165.487215979","35.6107235253007","35.6107235253007","35.6107235253007"
"9180.487558931","35.6107235253007","35.6107235253007","35.6107235253007"
"9195.487870627","35.6107235253007","35.6107235253007","35.6107235253007"
"9210.489062875","35.6107235253007","35.6107235253007","35.6107235253007"
"9225.48720425","35.6107235253007","35.6107235253007","35.6107235253007"
"9240.487961793","35.6107235253007","35.6107235253007","35.6107235253007"
"9255.487544935","35.6107235253007","35.6107235253007","35.6107235253007"
"9270.48762419","35.6107235253007","35.6107235253007","35.6107235253007"
"9285.487976782","35.6107235253007","35.6107235253007","35.6107235253007"
"9300.488081067","35.6107235253007","35.6107235253007","35.6107235253007"
"9315.487957164","35.6107235253007","35.6107235253007","35.6107235253007"
"9330.4884156","35.6107235253007","35.6107235253007","35.6107235253007"
"9345.487969485","35.6107235253007","35.6107235253007","35.6107235253007"
"9360.52679228","35.6107235253007","35.6107235253007","35.6107235253007"
"9375.487374029","35.6107235253007","35.6107235253007","35.6107235253007"
"9390.488055905","35.6107235253007","35.6107235253007","35.6107235253007"
"9405.487280864","35.6107235253007","35.6107235253007","35.6107235253007"
"9420.489072631","35.6107235253007","35.6107235253007","35.6107235253007"
"9435.487939423","35.6107235253007","35.6107235253007","35.6107235253007"
"9450.487265022","35.6107235253007","35.6107235253007","35.6107235253007"
"9465.487840321","35.6107235253007","35.6107235253007","35.6107235253007"
"9480.487764497","35.6107235253007","35.6107235253007","35.6107235253007"
"9495.487907997","35.6107235253007","35.6107235253007","35.6107235253007"
"9510.488582893","35.6107235253007","35.6107235253007","35.6107235253007"
"9525.487452869","35.6107235253007","35.6107235253007","35.6107235253007"
"9540.48785491","35.6107235253007","35.6107235253007","35.6107235253007"
"9555.487957746","35.6107235253007","35.6107235253007","35.6107235253007"